NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4208203.0,Itajaí,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,501.8,604.0,524.8,431.3,CDECADBECAEBCBCDEAAACCDDDCBABCEEDBDCDCACCAECC,CDDAAEDBABABCEDCAEABABACDCADBEBABBEDEBDABBECD,ACDEAAACBDBEDDDDDBECEBCADADACBEEAADBAAABBACAD,DBBEBDEACDBBCEABEABAABCCDBEDDEACEBEEADCBECDAC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,200.0,120.0,140.0,120.0,720.0,H,F,C,B,5,H,A,B,D,B,B,B,B,B,B,B,A,B,B,A,A,D,A,B,B
"2,10057E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4216206.0,São Francisco do Sul,42.0,SC,2.0,1.0,1.0,4216206,São Francisco do Sul,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,453.7,569.7,564.2,489.4,EBEECDCEBEBCBCACBBBEEAEECDBCEDAACBDDDEBEDEDCE,AEEBCAEBDCADDBBEABDBEADAAAEBCBDACAEDABDDDADCA,DDBDEBADAEABEDBCDCCADEDECCBAEACABDACACEEBDCEA,CBCAEAEEEEBCEADCABDABDAECACBBDBBDCDAAECBCEDCD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,80.0,120.0,80.0,120.0,100.0,500.0,C,D,C,B,4,C,A,C,D,A,A,C,B,B,B,B,A,B,D,A,B,E,B,C,B
"2,10056E+11",2022,2,F,0,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4216602,São José,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,F,E,E,4,M,B,D,D,C,A,B,B,B,B,B,A,B,C,A,B,D,A,B,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,590.6,619.8,593.0,679.5,ACACDBEAEBECBECDBCCCDBEDCDEDCEAABABECBDCBCEAB,EBDCBEDDAEECEDBCEEABAEACDCDDABECDAEABABCAAADC,DECDBAEACACADEAAADACECEEBEDACDEABCBCBEADEECBB,BEEDACAADCCABEBBAEABCCDABDCECACEAADCDCBCDABAA,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,200.0,140.0,160.0,180.0,780.0,E,G,D,D,1,O,A,E,D,A,A,B,A,B,A,B,B,B,E,A,B,B,A,B,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,555.8,576.9,557.9,506.1,ADEABADEAABBBDEEABEDACAECACCACAACBEBABEABCEDB,AAECAEECADACBBEDAAACDCDDAECBEBDBCADBAC.CEBEAB,BDEEDCC.D.CABBCBA.AABCAEBAC.ECEAAADAEDAEDDBAA,BBDCAAEABDEDBEBAAADBBEDDCEEADCDECEDAADAEAECCC,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,180.0,160.0,180.0,180.0,860.0,F,F,D,D,5,H,A,B,D,B,B,B,A,B,B,B,A,B,C,A,A,E,A,E,B
"2,10057E+11",2022,2,F,1,3,1,2,0,2,1.0,0,4215802.0,São Bento do Sul,42.0,SC,2.0,1.0,1.0,4215802,São Bento do Sul,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,3,D,A,B,C,B,A,B,B,B,B,B,A,B,A,A,A,D,A,B,B
"2,10057E+11",2022,2,F,1,1,1,2,0,3,1.0,0,4216602.0,São José,42.0,SC,4.0,1.0,1.0,4216602,São José,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,581.6,538.3,545.8,518.6,AEADBECACBDDCEBCBBDDACBECDCCCACACBBCBBADCDECE,BBACACDDDDECDEECEAADCADDBBCACBDDBADBACDABDAAB,BBECACCDDABBBACBBAEAACDABACAEEEDACDDCDBABCBAC,CAECBADBCCCDAECDCDABADDDAAEABCEABBEAEDACCECBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,180.0,140.0,120.0,160.0,760.0,G,F,E,E,3,J,A,C,C,A,A,B,B,B,B,B,A,B,D,A,B,D,A,B,B
"2,10056E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4206900.0,Ibirama,42.0,SC,1.0,1.0,1.0,4214805,Rio do Sul,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,598.8,591.2,555.4,738.7,AAEBDACEADCBDEAEDAEDEBDDDBCCBACAADBAAEBCCCDCE,BBACDBBDCEAEACBDAAEDCCBBDECACBEECCEDAEEBBDEAB,BDEADCCBDEBCADEBDAEACEDADAAACCEDBEACCDBABDEEB,DAAADBCACEEBCBDCBBCACEDDAABDCEADCEBABDCEDACBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,140.0,120.0,120.0,140.0,180.0,700.0,E,E,D,D,4,F,A,C,D,B,A,B,B,B,B,B,A,B,B,B,A,E,A,C,B
"2,10055E+11",2022,3,M,1,5,1,2,0,2,1.0,0,4207304.0,Imbituba,42.0,SC,2.0,1.0,1.0,4207304,Imbituba,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,C,B,4,D,A,B,D,A,D,B,B,B,A,A,A,B,B,A,A,D,A,B,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,507.9,500.9,470.0,549.6,EACDBECAEBCACCBEBADEACBACDACBEBECDACDEBACACCC,EEABCADCEEADBAEBDAABCEDBAEBACBDACEDACADEBACEA,ACEAABEBADCACABAACCDCAEECBEABDACDDECEDAEBDCEC,DDCAEBEDECACBCDDECEBDCAEABDBDEACDCDBCEADAEBAE,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,100.0,120.0,120.0,80.0,80.0,500.0,E,E,C,D,4,F,A,C,D,A,A,B,B,B,A,A,A,B,B,A,A,E,A,B,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4218707.0,Tubarão,42.0,SC,4.0,1.0,1.0,4218707,Tubarão,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,486.5,494.1,525.0,623.1,DABCECBABADABBDBBCECEADCECCDBDBECCBEBDAAEADBE,EBBEBCEAAEDCEEAACEADBDECDAEAEAEBAAEACDECDADBA,DEDCBDDBBADACACABDACEEEBDEBACAEACCCEDBEBEEDBA,BBEEAAACDCCDBBDDEEBDCAEDBBAEEDBABDBEDDCBCBBCC,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,160.0,160.0,140.0,800.0,F,D,D,B,4,G,A,C,D,B,A,B,B,B,A,B,A,A,C,A,B,C,A,B,B
"2,10058E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4217709.0,Sombrio,42.0,SC,2.0,1.0,1.0,4217709,Sombrio,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,467.8,503.8,558.5,442.3,AEDBDCCDEAECCBADCCDDBEEDAEEABEBDABDBACDDCECAE,AEDDAADCEECEBDBCDCAABAEEEEDDAAEACDDDBBCAEDEBA,AEEEACEBBBCDDDDEABACCAEACACABEECEACEDADBDBCCE,BCDBCCBECDBBBAADABDCBCCBCBCCBDCDCCDABDBCBDBBD,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,100.0,120.0,120.0,60.0,520.0,D,F,F,D,3,C,A,B,C,B,B,B,B,B,A,B,A,B,B,B,A,D,B,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4219507.0,Xanxerê,42.0,SC,2.0,1.0,1.0,4219507,Xanxerê,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,514.7,514.5,525.7,450.2,DABCDBCADCCCCBDCBBAADEEAABBCBEDEECDBDDBDEACDB,CCACEDDADBACECECAABBBBDBAEDACBCABDBBEEDADACCE,EDBBAECBAEADBDBADBCBEACCCCBDDEAADDACADADBDBEA,CCACBBDCEBADCDABAADBEBDBDCBDCEBAACBDBBEECCBEC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,100.0,140.0,120.0,600.0,E,E,B,B,6,E,A,B,D,B,A,B,A,B,A,B,A,A,B,A,B,D,A,A,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4202107.0,Barra Velha,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,526.2,566.8,527.3,575.2,EBCABDDAACEABEBEBDBDECDACBCEBBBACDDCADECADCCE,DAAECEECABAEDDBCDAEDBBDEBEBECBEECBDEACEDAAEAB,ABBAECDCDABBABCBCEEABCDABACACCEBACAEBBBDCDBAC,BCEADAACBBBAD*CCEADACECDAEADCADEAEAECDDEAACBE,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,100.0,200.0,120.0,120.0,200.0,740.0,C,E,B,B,3,E,A,C,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B
"2,10058E+11",2022,2,M,1,1,1,2,0,3,1.0,0,4208906.0,Jaraguá do Sul,42.0,SC,4.0,1.0,1.0,4208906,Jaraguá do Sul,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,716.3,651.3,661.7,801.0,EAAAAABEAECCDACEBEEBBCCAEBEDABAADBDBBCBDEAAEB,DEABEEDAEBADECBEDCDBBDDACDBBCBDACABDBBDDEBECA,DCBDEDBAACABBDBCAACCBEEECCBAECDECDCCAEADBDECE,DBACACEBEEAEECEDBADDDEEBBDBBBEABDDCBDBCCCECAC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,180.0,160.0,200.0,160.0,840.0,F,F,D,D,4,I,A,D,D,C,B,B,A,B,A,B,A,B,C,A,A,E,B,B,B
"2,10057E+11",2022,4,F,1,2,1,2,0,2,1.0,0,4216602.0,São José,42.0,SC,2.0,1.0,1.0,4216602,São José,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,428.9,529.3,543.0,511.1,ADDACBABEBACBCCABBCECCECCEEACEEABCCEDCDCBECCE,BCABCCCCABECBBAACBCBAADCDDDDABBCDCCA.CAEEAEBE,CAAAADEBCADDABCABDBCEAEABCBACEEABDBCBEADBCCBC,BBEAECAEC.BEEBBBABACCCBADBDADEBABBADADBDCBBBC,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,100.0,120.0,160.0,720.0,G,C,F,B,3,B,A,B,C,A,A,B,B,B,A,B,A,A,C,A,A,C,A,A,A
"2,10057E+11",2022,2,M,1,3,1,2,0,2,1.0,0,4219309.0,Videira,42.0,SC,2.0,1.0,1.0,4219309,Videira,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,487.7,531.7,493.7,502.4,CCDDACBDEBABBCBABAECBBDDDBEACCADBABDCECBEADBC,ECEBBEBDCDACBBEDCAACEADBBBCDDBADDCEABBECBBEEB,DAEABCDBCDDDCBDDBDBCEEEBCCADABEACDBADAAADECCA,BBECACCEABCBEDDCDEABECAECDBEDDECBDBCBCADEADBC,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,140.0,120.0,620.0,D,E,B,B,4,E,A,B,C,B,A,B,A,B,A,B,A,A,B,B,A,D,A,A,B
"2,10056E+11",2022,2,M,1,1,1,2,0,3,1.0,0,4209102.0,Joinville,42.0,SC,4.0,1.0,2.0,4209102,Joinville,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,470.0,523.7,532.3,610.4,BBDBCDEECCBCDBACDBCCDDCBECAECBCBCDBCDBEAEEECA,ECECBCCDDECBAACDEEADAEDEECACBCBDDAAABCBCAAECB,CCEECCEBCADADECDCDEBCCABECAAEABAADBCDEABEECBD,BEECACBADCCBDADBDAABCDCBDCBCDCBECCDDAECBDCDBC,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,180.0,200.0,840.0,G,G,E,E,4,P,A,D,E,C,A,C,C,B,B,B,B,B,E,B,B,E,B,D,B
"2,10056E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4203105.0,Caibi,42.0,SC,2.0,1.0,1.0,4212106,Palmitos,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,544.4,530.2,566.8,628.7,CDECCCABBCABCDDBBAEECECECDAECECDDECCBCDCBEDCC,EBDCBADDDDECBDADEEABABCACEEABCDDBBAACBECAAECB,DEDDBCDBCADAADAEADACCCCCDDAEAEBADDBCBDABDECBC,BCECACAADBBDCABCAAADCDCCADBCECAECEBDCEDDBBCDB,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,120.0,140.0,160.0,140.0,720.0,D,C,A,A,4,D,A,C,D,B,B,B,B,B,A,B,A,A,B,A,A,C,A,B,B
"2,10055E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4215703.0,Santo Amaro da Imperatriz,42.0,SC,2.0,1.0,1.0,4211900,Palhoça,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,H,F,C,3,D,A,B,C,C,A,C,D,B,A,B,A,B,B,A,A,D,A,A,B
"2,10056E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4206504.0,Guaramirim,42.0,SC,2.0,1.0,1.0,4206504,Guaramirim,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,E,D,D,5,G,A,B,D,B,A,B,B,B,B,B,A,B,B,B,B,E,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1190.0,1176.0,1180.0,1186.0,439.4,488.5,387.7,520.7,EBDDEBABDDBCACBBCDDECBACEEAABCDDEADBAADCBAEBA,CAABBCADCBADCBADCADABBACDABDDEDACDCACEDECAADE,DDBCAACEDBDACBDEACCADEABEDCAAEEACDACBBABCDBEA,BEEBACCAABCDEBCAEEEAEDDEEDABDDEEEDDABACDBCEBE,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,160.0,120.0,740.0,H,E,F,B,3,E,A,B,B,A,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B
"2,10055E+11",2022,3,F,1,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,580.9,667.1,612.0,733.8,DCDCDCCDDBEEABCACCCCDDCDDDADCEBDCBCCBEDADEBCD,ECBEBADDADECBDBBEAEDACAADEEDABBDDAEABDEDAAADB,DECDBDCBCACAEACEDDCCECECAEBAECBABDBCCAABBECBB,BEEDAEDDDEAEBBBBAACBCEDEBBCCCDDEDECECDCBDBBDD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,180.0,120.0,820.0,G,G,E,E,4,P,A,D,D,B,A,B,B,B,B,B,A,B,D,B,B,E,A,D,B
"2,10057E+11",2022,2,F,1,3,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1087.0,1057.0,1068.0,1078.0,541.5,560.1,532.9,395.6,EDACDCABECBCDBCABBECADEBEEBADEAEEDCBBCCBABDCD,BAACDCBCDCCBDEACAADEDADDAEADABDBBEDBACDDACEAE,AEACDCCDDACBBDDCCEBAEBDDCAECBCEBACDCCDBABDBAA,DECCEBEDECCBCBDDCBECDEBECCBDCBDDCDBDECBCBCBAD,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,140.0,160.0,160.0,760.0,G,D,D,B,3,I,A,B,D,C,A,B,B,B,B,B,A,B,C,B,A,D,A,B,B
"2,10058E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4211900.0,Palhoça,42.0,SC,2.0,1.0,1.0,4211900,Palhoça,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,497.8,628.4,629.9,656.5,DBDBCCABDCBCBBCBACECDADCDCBEBBAEBADBDAADDEDBD,ECEDBDDEADECBBBECCDDABADDCEDABBDADAACCBCAAADB,DDCDBDEBCBDEDEAAADECBCECBEDECCBABDBCCCABEECBB,BBEEACABDACDBCAACDCACEEACDCEBBCEBECCECBEACCAA,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,180.0,180.0,880.0,F,E,B,B,4,H,A,C,D,B,A,B,B,B,A,B,A,B,E,A,A,E,A,B,B
"2,10058E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4214805.0,Rio do Sul,42.0,SC,4.0,1.0,1.0,4214805,Rio do Sul,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,656.8,648.2,650.8,787.5,BADABECAACCDDCCCBEEDBECAEBEAEBEBDBBBBDDDDBAED,DEABEEDCDDABECBEAEEBCDDABABBABCAEAADEBDACBACA,DCBDEEABACDBBDBCBACBBECECCBADBCAADCCADADBDBCE,DBEAACEBEDEECCADCDBBCAECADBBBBACDCCEEBCDCECAC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,160.0,160.0,200.0,880.0,F,G,D,D,3,H,B,D,D,C,A,C,B,B,B,B,A,B,B,B,B,D,A,C,B
"2,10057E+11",2022,2,M,1,1,1,2,0,2,1.0,0,4210506.0,Maravilha,42.0,SC,2.0,1.0,1.0,4210506,Maravilha,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,452.1,563.6,576.7,607.7,CDDCDCCBEEAECBEDCBCABBBBABDCEBADDBDCADEDCBECE,AEAAABCDEEBEBDDADEAEDBCEDCADEDCADEDDEABABBECD,DDBEDCAABDEEDDADDBEAECEAAAEAECEDBACBABDBEECCC,CAABACCCACDEBDADDCBBBCAEEADABDEECCDEDECCCEDAB,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,200.0,120.0,120.0,100.0,660.0,E,B,D,B,5,J,B,D,D,B,A,B,B,B,B,B,A,B,D,A,A,E,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,501.2,554.1,538.5,447.2,EBBDCEBACBDACACCACBECCAAADDECCAABCCBDBBAEECED,BAACADAAEBBEECBEDDABCDDBAACDAEDACCCBDEDAABDCB,DDBDCEABADACCDECDECBAAAECDBAAEECADECCDADBDADE,ACDBCBEAECACCEBBAADBEBCCBCBBCCDAACDEACBDCEACB,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,120.0,120.0,120.0,720.0,F,F,B,B,2,B,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,C,A,B,B
